id,group
cell12240,com12
cell3240,com12
cell56240,com12
cell61240,com12
cell59240,com12
cell28240,com12
cell63240,com12
cell17240,com12
cell20240,com12
cell30240,com12
cell68240,com12
cell24240,com12
cell60240,com12
cell29240,com12
cell50240,com12
cell16240,com12
cell18240,com12
cell39240,com12
cell45240,com12
cell14240,com12
cell5240,com12
cell240,com12
cell35240,com12
cell62240,com12
cell7240,com12
cell54240,com12
cell55240,com12
cell32240,com12
cell4240,com12
cell15240,com12
cell65240,com12
user33240,com12
user47240,com12
user52240,com12
user3240,com12
user7240,com12
user17240,com12
user41240,com12
user98240,com12
user29240,com12
user15240,com12
user74240,com12
user82240,com12
user2240,com12
user13240,com12
user14240,com12
user35240,com12
user53240,com12
user28240,com12
user45240,com12
user89240,com12
user30240,com12
user71240,com12
user21240,com12
user18240,com12
user63240,com12
user23240,com12
user20240,com12
user22240,com12
user68240,com12
user19240,com12
user87240,com12
user4240,com12
user99240,com12
user42240,com12
user92240,com12
user6240,com12
user38240,com12
user96240,com12
user73240,com12
user48240,com12
user56240,com12
user5240,com12
user65240,com12
user8240,com12
user97240,com12
user62240,com12
user67240,com12
user76240,com12
user60240,com12
user39240,com12
user95240,com12
user75240,com12
user54240,com12
user72240,com12
user84240,com12
user16240,com12
user70240,com12
user34240,com12
user25240,com12
user91240,com12
user46240,com12
user49240,com12
user83240,com12
user88240,com12
user93240,com12
user86240,com12
user26240,com12
user57240,com12
user90240,com12
user80240,com12
user240,com12
user59240,com12
user51240,com12
user94240,com12
user27240,com12
user44240,com12
user12240,com12
user77240,com12
user40240,com12
user58240,com12
user32240,com12
user81240,com12
user9240,com12
user85240,com12
user10240,com12
user64240,com12
user66240,com12
user78240,com12
user37240,com12
user31240,com12
user55240,com12
user43240,com12
user1240,com12
user50240,com12
user11240,com12
user36240,com12
user79240,com12
user24240,com12
user61240,com12
user69240,com12
cell4940,com13
cell11940,com13
cell7940,com13
cell37940,com13
cell18940,com13
cell940,com13
